weeks,Country,City,account_manager_name,business_segment,spend_objective,brand_name,provider_id,vendor_id,vendor_name,bolt_spend,provider_spend
2026-W07,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,PIZZA INN,102326,69538,SIMBISA BRANDS Nairobi,4.09,6.86
2026-W07,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,BUDDIES CHOMA PLACE,120652,87122,Buddies Choma Place ,3.97,11.91
2026-W10,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,ARTCAFFE,41307,15278,& Artcaffe Coffee & Bakery Limited,0.0,22.39
2026-W10,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,CHEFRON SPICE,149577,111293,Shree Vegi Veg,2.01,6.02
2026-W10,KE,Nairobi,Sharon Chebet,SMB,provider_marketing_calendar_global_event,EXPRESS CHINESE RESTAURANT,159939,34251,&Chinese Pot Kitchen,0.0,4.83
2026-W10,KE,Nairobi,Sharon Chebet,SMB,activation,SOFT LIFE FAST FOODS,82981,55874,&Soft Life Fast Foods,1.43,0.0
2026-W11,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_portal,RISH BARBEQUE,47375,32817,& RISH BARBEQUE LTD,0.0,77.94
2026-W11,KE,Nairobi,Kevin Wawire,Mid-market,activation,PEDROS FLAME GRILLED CHICKEN,145066,107958,Pedros,14.7,0.0
2026-W11,KE,Nairobi,Sharon Chebet,SMB,activation,HOME CAFE RESTAURANT,109493,77609,HomeCafeRestaurant,0.81,0.0
2026-W11,KE,Nairobi,Sharon Chebet,SMB,engagement,CINNAMON CAFE,143497,106508,CINNAMON CAFE Nairobi,4.65,4.65
2026-W11,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,JAVA HOUSE,23343,16728,&Nairobi Java House Limited,3.01,0.0
2026-W11,KE,Nairobi,Michael Karigithu,Enterprise,activation,PIZZA INN,102293,69538,SIMBISA BRANDS Nairobi,3.31,0.0
2026-W07,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,GOLDEN WOK RESTAURANT,84252,56867,Golden wok Restaurant,0.18,0.34
2026-W09,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,SA'GENE CAFESERIE,143771,106842,Sa'Gene Cafeserie,1.89,3.5
2026-W09,KE,Nairobi,Sharon Chebet,SMB,activation,BEER OCEAN RESORT,128847,63232,&Oklahoma Choma Zone,4.1,0.0
2026-W09,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,ARTCAFFE,86751,15278,& Artcaffe Coffee & Bakery Limited,0.59,0.0
2026-W06,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102392,69538,SIMBISA BRANDS Nairobi,0.0,29.84
2026-W06,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_portal,CHOPIT EXPRESS,96871,45304,&ChopIt Express,0.0,16.51
2026-W06,KE,Nairobi,Sharon Chebet,SMB,sp_fully_funded,KABUDAS KITCHEN,9061,6535,&Kabuda's Kitchen,0.0,2.98
2026-W08,KE,Nairobi,Sharon Chebet,SMB,engagement,CHECKERS,48808,28969,&Checkers Restaurant,3.35,3.35
2026-W08,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,50770,12025,&Kuku Foods/KFC,4.44,0.0
2026-W05,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_exclusivity_gain,CHOWPATY,15795,11465,&Chowpaty Fast Food,327.08,634.93
2026-W05,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,BOON RESTAURANT,40092,27725,&Boon Restaurant,0.4,1.19
2026-W09,KE,Nairobi,Sharon Chebet,SMB,activation,URBAN DELIGHTS,188478,140423,URBAN DELIGHTS Nairobi,3.47,0.0
2026-W09,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_ELC_merchant,BALKAN GRILL HOUSE,188091,34160,&Region Restaurant,3.46,0.0
2026-W09,KE,Nairobi,Sharon Chebet,SMB,sp_activation,GOLDEN WOK RESTAURANT,84252,56867,Golden wok Restaurant,1.66,3.07
2026-W06,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,LAM LAMS PIZZA,26308,18731,& Lam Lam's Pizza Place (Renamed from Nene's Pizza),0.0,44.08
2026-W06,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102379,69538,SIMBISA BRANDS Nairobi,0.0,13.41
2026-W06,KE,Nairobi,Kevin Wawire,Mid-market,activation,CHICKING,176263,130956,CHICKING Nairobi,1.97,0.0
2026-W04,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,JAVA HOUSE,23344,16728,&Nairobi Java House Limited,9.68,0.0
2026-W04,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,PIZZA INN,102307,69538,SIMBISA BRANDS Nairobi,2.96,0.0
2026-W08,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_churn_prevention,HARVEST RESTAURANT,139039,50908,& TRIBE HOTEL LIMITED,0.2,0.0
2026-W08,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_marketing,BIG SQUARE,18962,13775,& Interstrat Ltd,1.25,1.25
2026-W03,KE,Nairobi,Kevin Wawire,SMB,sp_engagement,MASHAALLAH,67419,8836,&The Chef House,0.52,1.57
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102406,69538,SIMBISA BRANDS Nairobi,0.0,40.65
2026-W03,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,BWIBO DISHES,56914,38906,& Bwibo Dishes,1.91,5.74
2026-W03,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_portal,MEZZA,113956,34792,&Mezza Foods Limited,0.0,76.58
2026-W03,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_exclusivity_prevention,PIZZA MOJO,18970,13775,& Interstrat Ltd,1.8,0.0
2026-W03,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,SKYLINE PIZZA,105450,74097,SKYLINE PIZZA Nairobi,0.59,1.1
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,PIZZA INN,102497,69538,SIMBISA BRANDS Nairobi,2.0,0.0
2026-W09,KE,Nairobi,Sharon Chebet,SMB,activation,SHAYONA VEGETARIAN,66568,44785,BAPS Shayona Nairobi Limited,9.11,0.0
2026-W04,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,SUBZ,32675,22703,& Liberty Eagle (K) Ltd,3.19,1.41
2026-W04,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,BWIBO DISHES,56914,38906,& Bwibo Dishes,0.99,2.96
2026-W06,KE,Nairobi,Sharon Chebet,SMB,activation,PORKSITE GRILLS KSTVET,183083,136302,PORKSITE GRILLS KSTVET Nairobi,1.47,0.0
2026-W09,KE,Nairobi,Michael Karigithu,Enterprise,activation,JAVA HOUSE,38346,16728,&Nairobi Java House Limited,1.31,0.0
2026-W11,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_marketing,MC FRYS,26406,18322,&Mc Fry's,0.0,4.02
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,DOMINO'S,97680,19515,& Eat N Go/ Cold Stone,0.0,4.86
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,ARTCAFFE,52464,15278,& Artcaffe Coffee & Bakery Limited,0.0,1.34
2026-W04,KE,Nairobi,Sharon Chebet,SMB,activation,MAMIIT FISH,163900,122505,Mamiit Fish,0.98,0.0
2026-W04,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,SLATE,53911,37098,&Slate,10.35,0.0
2026-W04,KE,Nairobi,Kevin Wawire,Mid-market,activation,KHAN S PAKISTANI KITCHEN,11595,8405,&Khan 's Pakistani Kitchen,2.16,0.0
2026-W04,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,JAMBO WRAP,100306,61101,&Jambo Wrap International Limited,2.9,0.0
2026-W05,KE,Nairobi,Kevin Wawire,Mid-market,activation,PIRI PIRI BBQ,40756,28200,&Chatur Properties,6.31,0.0
2026-W04,KE,Nairobi,Sharon Chebet,SMB,activation,BUKA LA HOT,48687,33616,&Buka La Hot,4.03,0.0
2026-W07,KE,Nairobi,Sharon Chebet,SMB,activation,COFFEE & PLANT,131372,96326,COFFEE & PLANT Nairobi,4.87,0.0
2026-W11,KE,Nairobi,Sharon Chebet,SMB,activation,MARIC HOTEL,94285,64795,&Maric Hotel,0.2,0.0
2026-W02,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,JAVA HOUSE,23343,16728,&Nairobi Java House Limited,10.95,0.0
2026-W02,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_portal,MEZZA,95218,34792,&Mezza Foods Limited,0.0,9.34
2026-W02,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,27200,12025,&Kuku Foods/KFC,4.77,0.0
2026-W02,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_exclusivity_prevention,PIZZA MOJO,18966,13775,& Interstrat Ltd,0.6,0.0
2026-W02,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,SUBZ,32671,22703,& Liberty Eagle (K) Ltd,7.7,3.52
2026-W03,KE,Nairobi,Sharon Chebet,SMB,activation,RIZIKI KITCHEN,62799,42576,&Riziki Kitchen,1.0,0.0
2026-W03,KE,Nairobi,Sharon Chebet,SMB,engagement,EXPRESS CHINESE RESTAURANT,56064,34251,&Chinese Pot Kitchen,1.5,1.5
2026-W08,KE,Nairobi,Sharon Chebet,SMB,activation,ASIAN FOOD CLASSIC,125349,91013,ASIAN FOOD CLASSIC Nairobi,2.96,0.0
2026-W02,KE,Nairobi,Sharon Chebet,SMB,sp_activation,CHINESE MEALS KITCHEN,129073,37940,&Chinese Meals Kitchen,0.66,1.99
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,61344,12025,&Kuku Foods/KFC,3.29,0.0
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,activation,PIZZA INN,102175,69538,SIMBISA BRANDS Nairobi,3.95,0.0
2025-W52,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,SUSHI GYOZA,67427,35973,&Sushi and Dimsum,0.0,4.35
2026-W06,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,CURRY FLAVOURS,45580,31615,&Concord Hotel & Suites,0.5,0.94
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,ARTCAFFE,23915,15278,& Artcaffe Coffee & Bakery Limited,0.0,7.03
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,17484,12025,&Kuku Foods/KFC,0.43,0.0
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102284,69538,SIMBISA BRANDS Nairobi,0.0,9.43
2026-W03,KE,Nairobi,Sharon Chebet,SMB,reactivation,CINNAMON CAFE,143497,106508,CINNAMON CAFE Nairobi,0.9,0.9
2026-W03,KE,Nairobi,Sharon Chebet,SMB,activation,DAU RESTAURANT,66676,44850,&Dau Restaurant,1.16,0.0
2026-W03,KE,Nairobi,Kevin Wawire,Mid-market,other,JAJEMELO PIZZA,81668,29060,&Jajemelo Pizza,0.33,0.0
2026-W01,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,THE SPRING NOSHERY,50884,24807,& The Spring Noshery,2.78,0.0
2026-W01,KE,Nairobi,Michael Karigithu,Enterprise,activation,KUKITO,31807,16728,&Nairobi Java House Limited,11.33,0.0
2026-W01,KE,Nairobi,Sharon Chebet,SMB,activation,TIKOS,86929,54535,&Tikos Foods Limited,3.25,3.25
2026-W03,KE,Nairobi,Wambui Kogi,Mid-market,activation,CRISPY CHICK,75881,45990,&Tasty Grubs Company Limited,0.33,0.6
2025-W01,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,KFC,43671,12025,&Kuku Foods/KFC,11.86,0.0
2025-W01,KE,Nairobi,Michael Karigithu,Enterprise,activation,DOMINO'S,97675,19515,& Eat N Go/ Cold Stone,7.85,0.0
2025-W01,KE,Nairobi,Wambui Kogi,Mid-market,sp_fully_funded,CINNAMON THE FLAVOR OF INDIA,53626,8826,&Cinnamon The Flavor of India,0.0,16.09
2025-W01,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,SA'GENE CAFESERIE,143771,106842,Sa'Gene Cafeserie,2.66,4.94
2025-W01,KE,Nairobi,Sharon Chebet,SMB,engagement,TIKOS,86928,54535,&Tikos Foods Limited,0.6,0.6
2026-W01,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_marketing,JAJEMELO PIZZA,62192,29060,&Jajemelo Pizza,0.0,30.31
2025-W01,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,JAVA HOUSE,23460,16728,&Nairobi Java House Limited,0.95,0.0
2026-W02,KE,Nairobi,Sharon Chebet,SMB,activation,WESTERN DELICACY,104600,73323,WESTERN DELICACY Nairobi,3.38,0.0
2025-W01,KE,Nairobi,Kevin Wawire,SMB,provider_campaign_churn_prevention,FOGO GAUCHO,55246,7146,&Fogo Gaucho,0.2,0.0
2025-W01,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,FUNK PEKING HOUSE NOODLES,85816,58169,FUNK PEKING NOODLES 🍜,0.58,1.73
2025-W01,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_marketing,JAJEMELO PIZZA,67412,29060,&Jajemelo Pizza,0.0,3.53
2025-W52,KE,Nairobi,Kevin Wawire,Mid-market,activation,KHAN S PAKISTANI KITCHEN,11595,8405,&Khan 's Pakistani Kitchen,1.93,0.0
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,42063,12025,&Kuku Foods/KFC,1.29,0.0
2026-W09,KE,"Mombasa, Diani, Kilifi & Malindi",Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,PIZZA INN,102185,43487,&Simbisa QSR Brands,2.26,2.99
2026-W03,KE,"Mombasa, Diani, Kilifi & Malindi",Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,JAVA HOUSE,64567,43624,&Mombasa Java House Limited,1.6,0.0
2025-W52,KE,"Mombasa, Diani, Kilifi & Malindi",Wambui Kogi,Mid-market,provider_campaign_churn_prevention,PIZZA MOJO,64682,43689,& Interstrat Ltd,3.36,0.0
2026-W02,KE,Diani,Sharon Chebet,SMB,new_city_launch,NANA DELIFEST,174159,129933,NANA DELIFEST Diani,19.51,0.0
2026-W07,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_marketing,CJS,63565,43066,&Flavour Town Cafe Kenya LTD,11.16,0.0
2026-W07,KE,Nairobi,Michael Karigithu,Enterprise,activation,PIZZA INN,102308,69538,SIMBISA BRANDS Nairobi,6.73,0.0
2026-W07,KE,Nairobi,Kevin Wawire,Mid-market,engagement,NIRVANA VEGETARIAN KHAZANA,12282,8875,&Nirvana Vegetarian Khazana,53.53,53.53
2026-W07,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,JAVA HOUSE,23465,16728,&Nairobi Java House Limited,0.0,9.6
2026-W07,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,BEIJING SQUARE MEALS,133091,5605,& Beijing Restaurant,0.0,2.35
2026-W07,KE,Nairobi,Michael Karigithu,Enterprise,activation,PIZZA INN,102288,69538,SIMBISA BRANDS Nairobi,7.88,0.0
2026-W07,KE,Nairobi,Sharon Chebet,SMB,activation,SILK NOODLES,22015,15816,& Silk Noodles,5.68,0.0
2026-W10,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,AMONA HOUSE,111564,45258,&Mav Foods Limited,1.43,2.66
2026-W10,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,PIZZA INN,102395,69538,SIMBISA BRANDS Nairobi,3.68,0.34
2026-W10,KE,Nairobi,Sharon Chebet,SMB,provider_marketing_calendar_global_event,FARCHAI COMPANY LTD,147923,109985,MIXUE Nairobi,0.0,5.3
2026-W10,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_ELC_merchant,SKY VIEW GRILL,191612,142752,SKY VIEW GRILL Nairobi,14.43,0.0
2026-W10,KE,Nairobi,Kevin Wawire,Mid-market,activation,BREAKFAST BY MEZZA,176742,34792,&Mezza Foods Limited,1.01,0.0
2026-W10,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_marketing,JAJEMELO PIZZA,149289,29060,&Jajemelo Pizza,0.0,7.24
2026-W10,KE,Nairobi,Sharon Chebet,SMB,activation,MAPLE INN HOTEL,78995,52899,&Marple-Tree Holding LTD,0.7,0.0
2026-W10,KE,Nairobi,Sharon Chebet,SMB,provider_marketing_calendar_global_event,TASTY FLAME GRILL,164539,122976,Tasty flame grill ,0.0,0.49
2026-W11,KE,Nairobi,Sharon Chebet,SMB,sp_fully_funded,ZARDA CAFE,37628,26220,&Zarda Cafe,0.0,4.15
2026-W11,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,JAVA HOUSE,23744,16728,&Nairobi Java House Limited,1.41,0.0
2026-W11,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,CHEFRON SPICE,149577,111293,Shree Vegi Veg,1.47,4.42
2026-W07,KE,Nairobi,Sharon Chebet,SMB,sp_activation,PIZZA AND CHINESE,129018,94302,PIZZA AND CHINESE Nairobi,1.08,3.23
2026-W09,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_portal,CHICKING,175477,130956,CHICKING Nairobi,0.0,141.51
2026-W09,KE,Nairobi,Daniel Emmanuel Arkaifie,Enterprise,bolt_market_supplier,QUICKMART,166336,108865,Quickmart,0.0,1.31
2026-W09,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_exclusivity_retention,TOC KENYA LTD,149826,111491,TOC KENYA LTD Nairobi,99.57,0.0
2026-W06,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,PIZZA INN,102379,69538,SIMBISA BRANDS Nairobi,8.04,16.35
2026-W08,KE,Nairobi,Kevin Wawire,SMB,sp_activation,MASHAALLAH,67419,8836,&The Chef House,1.15,3.46
2026-W08,KE,Nairobi,Kevin Wawire,Mid-market,sp_engagement,NIRVANA VEGETARIAN KHAZANA,12282,8875,&Nirvana Vegetarian Khazana,6.68,20.05
2026-W05,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,CHINESE NOODLES NOOK,142340,105505,CHINESE NOODLES NOOK Nairobi,10.71,19.9
2026-W05,KE,Nairobi,Kevin Wawire,Mid-market,activation,JAJEMELO PIZZA,76085,29060,&Jajemelo Pizza,12.15,0.0
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102378,69538,SIMBISA BRANDS Nairobi,0.62,96.46
2026-W05,KE,Nairobi,Sharon Chebet,SMB,activation,WAKALUCY FISH PLACE,41834,23809,& Wakalucy Fish Place,11.79,0.0
2026-W05,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,SKYLINE PIZZA,105450,74097,SKYLINE PIZZA Nairobi,0.1,0.29
2026-W06,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,QAFFE SPOT,33042,23216,& Qaffe Spot,1.16,3.49
2026-W04,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102291,69538,SIMBISA BRANDS Nairobi,0.0,97.83
2026-W04,KE,Nairobi,Sharon Chebet,SMB,engagement,CANTONESE FUSION,68761,46114,&BBeijing Square Meals,1.93,1.93
2026-W08,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,PIZZA INN,102301,69538,SIMBISA BRANDS Nairobi,2.81,5.61
2026-W11,KE,Nairobi,Sharon Chebet,SMB,activation,NAPAM FOOD PLANET,26736,19010,&  Napam Food Planet,2.51,0.0
2026-W05,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_exclusivity_retention,JAJEMELO PIZZA,149291,29060,&Jajemelo Pizza,4.46,3.45
2026-W05,KE,Nairobi,Wambui Kogi,Mid-market,activation,MUGG BEAN ON THE MOVE,27050,19225,& Total Kenya PLC / Mugg & Bean,0.96,0.0
2026-W03,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_portal,MEZZA,50458,34792,&Mezza Foods Limited,0.0,61.51
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,COLD STONE,27534,19515,& Eat N Go/ Cold Stone,0.0,22.55
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,JAVA HOUSE,27641,16728,&Nairobi Java House Limited,3.6,0.0
2026-W03,KE,Nairobi,Sharon Chebet,SMB,provider_marketing_calendar_global_event,FARCHAI COMPANY LTD,147924,109985,MIXUE Nairobi,0.0,2.66
2026-W11,KE,Nairobi,Sharon Chebet,SMB,activation,THE FIZZY ESTATE,144912,107843,The fizzy ESTATE,0.55,0.0
2026-W11,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102182,69538,SIMBISA BRANDS Nairobi,0.0,58.56
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102404,69538,SIMBISA BRANDS Nairobi,0.0,10.03
2026-W03,KE,Nairobi,Sharon Chebet,SMB,engagement,TIKOS,129539,54535,&Tikos Foods Limited,4.8,4.8
2026-W04,KE,Nairobi,Sharon Chebet,SMB,sp_fully_funded,BIRYANI DABAR,168807,126247,BIRYANI DABAR Nairobi,0.0,18.34
2026-W04,KE,Nairobi,Wambui Kogi,Mid-market,activation,CJS,63567,43066,&Flavour Town Cafe Kenya LTD,9.47,0.0
2026-W07,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,ARTCAFFE,23100,15278,& Artcaffe Coffee & Bakery Limited,0.0,4.23
2026-W06,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,PIZZA INN,102494,69538,SIMBISA BRANDS Nairobi,5.15,6.62
2026-W06,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,ROZINA HOUSE,67778,45539,Rozina House,24.87,0.0
2026-W09,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,LETS CATCH UP CAFE,76008,50889,&Lets Catch Up Cafe,1.0,3.01
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,ARTCAFFE,41307,15278,& Artcaffe Coffee & Bakery Limited,1.56,0.0
2026-W03,KE,Nairobi,Sharon Chebet,SMB,engagement,MAHARAJ ENTERPRISES,29539,20856,& Maharaj Enterprises,3.33,6.19
2026-W03,KE,Nairobi,Sharon Chebet,SMB,engagement,FRANGOS BAR CHURRASQUEIRA,23297,16695,&Frangos Bar & Churrasqueira,11.52,11.52
2026-W05,KE,Nairobi,Sharon Chebet,SMB,activation,LA CANTINA,56158,38440,&La Cantina - Ristopizza & Wine,3.61,0.0
2026-W04,KE,Nairobi,Sharon Chebet,SMB,activation,GJOS MEAT EAT,82838,55759,&G-Jo'S Meat & Eat,0.74,0.0
2026-W10,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,ZARDA CAFE,37628,26220,&Zarda Cafe,0.81,1.5
2026-W11,KE,Nairobi,Sharon Chebet,SMB,activation,CHINESE ASIAN POT KITCHEN,55258,37911,&Chinese Asian Pot Kitchen,1.02,0.0
2026-W11,KE,Nairobi,Michael Karigithu,Enterprise,activation,PIZZA HUT,32314,22700,& Feast Ltd,6.27,0.0
2026-W02,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_exclusivity_retention,NARGIS RESTAURANT,135550,78494,NARGIS RESTAURANT Nairobi,234.83,704.48
2026-W02,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_portal,MEZZA BURGERS,176738,132039,MEZZA BURGERS Nairobi,0.0,53.83
2026-W08,KE,Nairobi,Sharon Chebet,SMB,activation,KHRUNG THEP,127782,93220,KHRUNG THEP Nairobi,1.47,0.0
2026-W03,KE,Nairobi,Sharon Chebet,SMB,sp_activation,EXPRESS CHINESE RESTAURANT,56064,34251,&Chinese Pot Kitchen,0.56,1.04
2025-W52,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_marketing,FUSION VEG,56413,38586,&Fusion Veg,0.0,532.5
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102311,69538,SIMBISA BRANDS Nairobi,0.0,105.27
2025-W52,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,YUNION BRUNCH CAFÉ BAR,91126,62411,&Yunion Limited,0.0,30.46
2025-W52,KE,Nairobi,Sharon Chebet,SMB,activation,CHECKERS,81109,28969,&Checkers Restaurant,15.37,15.37
2025-W52,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_portal,CHOPIT EXPRESS,78248,45304,&ChopIt Express,0.0,31.01
2026-W04,KE,Nairobi,Sharon Chebet,SMB,activation,SIPAM CAFE,138871,102551,Sipam Aquatics Ltd,1.59,0.0
2026-W04,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_locations,THE CHEF HOUSE,12230,8836,&The Chef House,0.0,3.58
2026-W06,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102189,69538,SIMBISA BRANDS Nairobi,0.0,19.22
2026-W06,KE,Nairobi,Sharon Chebet,SMB,activation,CLAMAR FOODS,66806,44916,&Evelynn Mutidi Musau,1.04,0.0
2026-W07,KE,Nairobi,Michael Karigithu,Enterprise,activation,JAVA HOUSE,27194,16728,&Nairobi Java House Limited,2.57,0.0
2026-W03,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,CHECKERS,42192,28969,&Checkers Restaurant,0.0,2.52
2026-W05,KE,Nairobi,Sharon Chebet,SMB,reactivation,MSWAHILI PLATE,56836,18919,& Magic Plate Restaurant,1.7,3.17
2026-W04,KE,Nairobi,Sharon Chebet,SMB,activation,CILANTRO,165347,123519,CILANTRO Nairobi,2.79,0.0
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,JAVA HOUSE,27191,16728,&Nairobi Java House Limited,1.9,0.0
2026-W05,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,CONNECT COFFEE,118676,85417,CONNECT COFFEE Nairobi,4.64,0.0
2026-W01,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,BOON RESTAURANT,40092,27725,&Boon Restaurant,1.03,3.09
2026-W01,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_exclusivity_retention,JAJEMELO PIZZA,149347,29060,&Jajemelo Pizza,5.1,6.73
2026-W01,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,DOMINO'S,97698,19515,& Eat N Go/ Cold Stone,0.0,45.72
2026-W01,KE,Nairobi,Sharon Chebet,SMB,activation,BOON RESTAURANT,40092,27725,&Boon Restaurant,1.21,2.25
2026-W01,KE,Nairobi,Sharon Chebet,SMB,sp_fully_funded,SDL RESTAURANT,83956,56606,&SDL Restaurant,0.0,13.52
2026-W01,KE,Nairobi,Sharon Chebet,SMB,engagement,MAHARAJ ENTERPRISES,29539,20856,& Maharaj Enterprises,2.99,5.55
2025-W01,KE,Nairobi,Sharon Chebet,SMB,reactivation,THE VERANDA CAFE,126475,92107,THE VERANDA CAFE Nairobi,0.92,0.92
2025-W01,KE,Nairobi,Wambui Kogi,Mid-market,activation,CRISPY CHICK,75881,45990,&Tasty Grubs Company Limited,2.21,4.11
