weeks,Country,City,account_manager_name,business_segment,spend_objective,brand_name,provider_id,vendor_id,vendor_name,bolt_spend,provider_spend
2026-W02,AZ,Baku,Asmar Mirzəyeva,Mid-market,activation,PIZZALAB,71944,48185,PizzaLab,2.97,2.67
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_portal,ATABEY CHIG KOFTE,77034,22455,Atabey Chig Kofte,0.0,14.99
2026-W10,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,activation,PIZZA HUT,109778,24736,Pizza Hut,5.62,2.46
2026-W10,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,reactivation,PIZZA HUT,115683,24736,Pizza Hut,3.43,0.0
2026-W10,AZ,Sumqayit,Asmar Mirzəyeva,Mid-market,liquidity,ATABEY CHIG KOFTE,116811,83851,Atabey Cig Kofte Sumgait,1.0,0.0
2026-W10,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,sp_activation,PIZZA HUT,109778,24736,Pizza Hut,19.07,19.07
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,activation,MERKEZ LAHMACUN,125678,46131,Merkez Lahmajun,2.01,0.0
2026-W10,AZ,Baku,Elmir Guliyev,Mid-market,reactivation,DINNER DONER,19483,14152,Dinner Doner,0.3,0.0
2026-W10,AZ,Sumqayit,Shahana Aghayava,SMB,reactivation,PIVE MARKET,115129,82451,Pive Market,1.99,0.0
2026-W10,AZ,Nakhchivan,Shahana Aghayava,SMB,provider_campaign_marketing,KEKLIKOTU RESTORAN,137079,101137,Keklikotu Restoran,5.04,0.0
2026-W10,AZ,Nakhchivan,Shahana Aghayava,SMB,activation,KEKLIKOTU RESTORAN,137079,101137,Keklikotu Restoran,14.96,0.0
2026-W10,AZ,Sumqayit,Shahana Aghayava,SMB,liquidity,PIVE MARKET,115129,82451,Pive Market,0.77,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,activation,FOLLOW SUSHI,190743,101436,FOLLOW SUSHI Baku,1.0,0.0
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_commission_increase,OZSUT,35656,24992,Özsüt,4.84,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,activation,TAM DAD,36994,25830,Tam Dad,1.47,0.0
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,sp_reactivation,OZSUT,35656,24992,Özsüt,6.83,6.83
2026-W10,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,GEORGINIO GEORGIAN RESTAURANT,174351,130088,GEORGINIO GEORGIAN RESTAURANT Baku,0.0,11.33
2026-W10,AZ,Quba,Elmir Guliyev,Mid-market,activation,LUKS DONER,173671,129552,LUKS DONER Quba,0.74,0.0
2026-W10,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,activation,PAPA JOHN'S,83704,56360,Papa Johns,0.46,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,liquidity,DADLI CATERING,26251,18698,Dadli Catering,4.24,0.0
2026-W10,AZ,Baku,Lala Gulu-Zada,Mid-market,reactivation,BIRIKI DONER,46206,10800,Bir-İki Doner,5.02,0.0
2026-W10,AZ,Baku,Lala Gulu-Zada,Enterprise,activation,BORANI,22346,16047,Borani,2.27,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,BOODU SUSHI,158056,118001,BOODU SUSHI,0.0,22.88
2026-W10,AZ,Baku,Shahana Aghayava,SMB,reactivation,OSMANLI RESTAURANT BADAMDAR,99836,69297,OSMANLI RESTAURANT BADAMDAR Baku,2.59,0.0
2026-W10,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,reactivation,KFC,118082,27669,KFC,23.35,0.0
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,reactivation,ATABEY CHIG KOFTE,62891,22455,Atabey Chig Kofte,2.09,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,reactivation,SUSHI BAKU,71832,48093,Sushi Baku Narimanov,4.79,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,activation,SOFININ METBEXI,131493,96436,sofinin metbexi,1.39,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,activation,PIZZA LOCALE,114173,60268,Pizza Locale,3.27,2.92
2026-W10,AZ,Baku,Shahana Aghayava,SMB,provider_marketing_calendar_global_event,SUSHI NOR,42899,29018,Sushi Nor,0.0,41.53
2026-W10,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,engagement,MCDONALD'S,187991,140036,MCDONALD'S Baku,12.03,0.0
2026-W10,AZ,Baku,Lala Gulu-Zada,Enterprise,sp_activation,BORANI,73965,16047,Borani,10.14,10.14
2026-W10,AZ,Baku,Elmir Guliyev,Enterprise,provider_campaign_marketing,TABAR,127764,66985,Lost Mary,1.88,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,reactivation,STAR PIZZA,112431,80125,Star Pizza,5.57,0.0
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,reactivation,BUYUKFIRAT,27102,19260,Buyukfirat,1.48,0.0
2026-W10,AZ,Baku,Elmir Guliyev,Enterprise,reactivation,TABAR,127764,66985,Lost Mary,3.49,0.0
2026-W07,AZ,Baku,Asmar Mirzəyeva,Mid-market,activation,ATABEY CHIG KOFTE,77034,22455,Atabey Chig Kofte,0.91,0.0
2026-W07,AZ,Sumqayit,Asmar Mirzəyeva,Mid-market,activation,ATABEY CHIG KOFTE,116811,83851,Atabey Cig Kofte Sumgait,0.49,0.0
2026-W07,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_portal,PIZZA HUT,115683,24736,Pizza Hut,0.0,4.98
2026-W07,AZ,Baku,Elmir Guliyev,Mid-market,activation,DINNER DONER,19483,14152,Dinner Doner,16.44,0.0
2026-W07,AZ,Baku,Shahana Aghayava,SMB,provider_marketing_calendar_global_event,SUSHI BAKU,63789,22903,Sushi Baku,0.0,13.52
2026-W07,AZ,Baku,Shahana Aghayava,SMB,liquidity,SUSHI BAKU,63789,22903,Sushi Baku,0.62,0.0
2026-W07,AZ,Sumqayit,Elmir Guliyev,Mid-market,activation,OCAKBASHI SUMGAIT,127128,92655,OCAKBASHI SUMGAIT Sumqayit,5.25,0.0
2026-W07,AZ,Sumqayit,Shahana Aghayava,SMB,engagement,PIVE MARKET,115129,82451,Pive Market,0.97,0.0
2026-W07,AZ,Nakhchivan,Shahana Aghayava,SMB,activation,KEKLIKOTU RESTORAN,137079,101137,Keklikotu Restoran,13.76,0.0
2026-W07,AZ,Quba,Shahana Aghayava,Mid-market,new_city_launch,KINO KAFE,173602,129499,KINO KAFE Quba,4.81,0.0
2026-W07,AZ,Baku,Lala Gulu-Zada,Mid-market,liquidity,CINNABON,28298,12716,Cinnabon,4.76,0.0
2026-W07,AZ,Baku,Lala Gulu-Zada,Mid-market,provider_campaign_marketing,CINNABON,28298,12716,Cinnabon,3.29,0.0
2026-W07,AZ,Baku,Shahana Aghayava,SMB,liquidity,DADLI CATERING,26251,18698,Dadli Catering,9.27,0.0
2026-W07,AZ,Baku,Shahana Aghayava,SMB,provider_marketing_calendar_global_event,SUSHI HOT,87008,59102,Hot Sushi,0.0,40.26
2026-W07,AZ,Baku,Lala Gulu-Zada,Enterprise,activation,BORANI,22346,16047,Borani,2.42,2.42
2026-W07,AZ,Baku,Shahana Aghayava,SMB,sp_engagement,SUSHI HOT,87008,59102,Hot Sushi,5.12,11.66
2026-W07,AZ,Baku,Lala Gulu-Zada,Mid-market,activation,ANADOLU,82330,55388,Anadolu,1.19,0.0
2026-W07,AZ,Baku,Elmir Guliyev,Mid-market,provider_campaign_ELC_merchant,TAKEOUT,187737,139883,TAKEOUT Baku,0.69,0.0
2026-W07,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_marketing,RAMZIOGLU PAXLAVA,24092,17163,Ramzioglu Paxlava,0.0,21.47
2026-W07,AZ,Baku,Lala Gulu-Zada,Mid-market,reactivation,AJDAHA DONER,16989,12077,Ajdaha Doner,0.15,0.44
2026-W07,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,DONARELLA,160459,119951,Donarella,0.0,4.01
2026-W07,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_manual_churn_prevention,CAKE BAKE,100628,69983,Cake Bake ,0.61,0.0
2026-W07,AZ,Baku,Elmir Guliyev,Mid-market,activation,YESFRIEDCHICKEN,140415,103802,Yes Fried Chicken,0.52,0.0
2026-W07,AZ,Baku,Shahana Aghayava,SMB,provider_marketing_calendar_global_event,SUSHI NOR,42899,29018,Sushi Nor,0.0,17.17
2026-W12,AZ,Baku,Elmir Guliyev,Mid-market,provider_campaign_marketing,SAN TORTINO,78309,28949,San Tortino,8.47,8.47
2026-W12,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,SUSHI BAKU,63789,22903,Sushi Baku,0.0,14.32
2026-W12,AZ,Baku,Elmir Guliyev,Mid-market,activation,SAN TORTINO,78306,28949,San Tortino,0.85,0.0
2026-W12,AZ,Baku,Elmir Guliyev,Mid-market,activation,AGABABA,136567,38831,AgaBaba Express Doner,1.33,0.0
2026-W12,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_portal,KOTUK,49197,33952,Kotuk,0.0,4.97
2026-W12,AZ,Baku,Shahana Aghayava,SMB,activation,PILOT DONER,184056,137049,PILOT DONER Baku,1.19,0.0
2026-W12,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_marketing,SIMIT SARAYI,37028,25861,Simit Sarayi,2.33,0.0
2026-W12,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,activation,DOMINO'S,189512,141133,DOMINOS Baku,1.54,0.0
2026-W12,AZ,Baku,Aysel Ahmadli,SMB,provider_campaign_ELC_merchant,GREEN PARK RESTAURANT,191503,142664,GREEN PARK RESTAURANT Baku,3.22,0.0
2026-W12,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,sp_activation,PIZZA HUT,35257,24736,Pizza Hut,12.02,12.02
2026-W12,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,activation,PIZZA HUT,35257,24736,Pizza Hut,2.35,0.0
2026-W12,AZ,Baku,Shahana Aghayava,SMB,sp_reactivation,NARUTO SUSHI,150467,112000,NARUTO SUSHI Baku,3.28,3.28
2026-W12,AZ,Baku,Shahana Aghayava,SMB,sp_engagement,NARUTO SUSHI,150467,112000,NARUTO SUSHI Baku,0.29,0.29
2026-W12,AZ,Baku,Shahana Aghayava,SMB,sp_engagement,QUTAB N1,82683,55645,Qutab N1,5.31,20.47
2026-W12,AZ,Baku,Shahana Aghayava,SMB,sp_reactivation,QUTAB N1,82683,55645,Qutab N1,4.1,4.1
2026-W12,AZ,Baku,Lala Gulu-Zada,Mid-market,activation,CINNABON,100121,12716,Cinnabon,0.42,0.0
2026-W12,AZ,Baku,Aysel Ahmadli,SMB,provider_campaign_portal,LAHMACUN HOUSE BAKU,189884,88612,Bereket Doner Merkez,0.0,48.31
2026-W12,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,VAPE MARKET,50227,34628,Vaporlax,0.0,14.1
2026-W12,AZ,Baku,Asmar Mirzəyeva,Mid-market,activation,BUYUKFIRAT,27102,19260,Buyukfirat,36.42,0.0
2026-W12,AZ,Baku,Shahana Aghayava,SMB,activation,STAR PIZZA,112431,80125,Star Pizza,1.92,0.0
2026-W12,AZ,Baku,Shahana Aghayava,SMB,activation,VAPE MARKET,50227,34628,Vaporlax,0.31,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,activation,EDEN ROSE GUL SALONU,121806,88068,Eden Rose Gul Salonu,58.44,0.0
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,activation,ATABEY CHIG KOFTE,77034,22455,Atabey Chig Kofte,0.3,0.0
2026-W10,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_portal,PIZZA HUT,115683,24736,Pizza Hut,0.0,18.63
2026-W10,AZ,Baku,Shahana Aghayava,SMB,liquidity,SUSHI BAKU,63789,22903,Sushi Baku,0.61,0.0
2026-W10,AZ,Sumqayit,Shahana Aghayava,SMB,activation,OYY LAHMAJUU,164767,123149,OYY LAHMAJUU Sumqayit,0.25,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,activation,XENGELOVE,29649,14852,Xengelove,6.98,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,provider_marketing_calendar_global_event,SUSHI BAKU,63789,22903,Sushi Baku,0.0,44.99
2026-W10,AZ,Sumqayit,Elmir Guliyev,Mid-market,activation,OCAKBASHI SUMGAIT,127128,92655,OCAKBASHI SUMGAIT Sumqayit,2.67,0.0
2026-W10,AZ,Nakhchivan,Shahana Aghayava,SMB,new_city_launch,KEKLIKOTU RESTORAN,137079,101137,Keklikotu Restoran,2.68,0.0
2026-W10,AZ,Baku,Elmir Guliyev,Mid-market,liquidity,AGABABA,136567,38831,AgaBaba Express Doner,1.01,0.0
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,activation,OZSUT,35656,24992,Özsüt,2.74,2.74
2026-W10,AZ,Quba,Elmir Guliyev,Mid-market,new_city_launch,LUKS DONER,173671,129552,LUKS DONER Quba,7.18,0.0
2026-W10,AZ,Baku,Lala Gulu-Zada,Mid-market,provider_campaign_marketing,CINNABON,28298,12716,Cinnabon,3.89,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,activation,DADLI CATERING,26251,18698,Dadli Catering,0.32,0.0
2026-W10,AZ,Baku,Lala Gulu-Zada,Mid-market,activation,BIRIKI DONER,46206,10800,Bir-İki Doner,0.78,0.0
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_marketing,DONERITTO,69842,39506,Doneritto,2.09,2.09
2026-W10,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,SALAM BRO,107346,40706,Salam Bro,0.0,22.06
2026-W10,AZ,Baku,Shahana Aghayava,SMB,activation,BOODU SUSHI,158056,118001,BOODU SUSHI,0.3,0.0
2026-W10,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_portal,SIMIT SARAYI,37028,25861,Simit Sarayi,0.0,0.71
2026-W10,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_marketing,SIMIT SARAYI,37028,25861,Simit Sarayi,0.61,0.0
2026-W10,AZ,Baku,Elmir Guliyev,Mid-market,activation,SAN TORTINO,78305,28949,San Tortino,0.55,0.0
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_manual_churn_prevention,PAUL,17234,12470,Paul,0.71,0.0
2026-W10,AZ,Baku,Elmir Guliyev,Mid-market,provider_campaign_portal,PAQALA GREEK FOOD,116183,83302,PAQALA GREEK FOOD Baku,0.0,6.14
2026-W10,AZ,Nakhchivan,Asmar Mirzəyeva,Mid-market,activation,FOOD POINT NAKHCHIVAN,185503,98777,Food Point,0.48,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,DONARELLA,160459,119951,Donarella,0.0,2.02
2026-W10,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,activation,PIZZA HUT,35257,24736,Pizza Hut,1.89,0.0
2026-W10,AZ,Quba,Elmir Guliyev,Mid-market,new_city_launch,MEYDAN DONER,173658,129540,MEYDAN DONER Quba,4.54,0.0
2026-W10,AZ,Baku,Shahana Aghayava,SMB,activation,HALIL IBRAHIM SOFRASI,116165,83289,Halil İbrahim Sofrasi,0.93,0.0
2026-W10,AZ,Baku,Lala Gulu-Zada,Mid-market,engagement,AJDAHA DONER,43968,12077,Ajdaha Doner,0.08,0.23
2026-W10,AZ,Baku,Shahana Aghayava,SMB,liquidity,SUSHIM,88975,60729,Sushim Bilajari,3.24,0.0
2026-W10,AZ,Baku,Lala Gulu-Zada,Mid-market,provider_campaign_marketing,CINNABON,100121,12716,Cinnabon,2.51,0.0
2026-W10,AZ,Baku,Lala Gulu-Zada,Mid-market,sp_engagement,AJDAHA DONER,43968,12077,Ajdaha Doner,1.77,1.77
2026-W10,AZ,Baku,Lala Gulu-Zada,Enterprise,activation,BORANI,73965,16047,Borani,0.85,0.0
2026-W10,AZ,Baku,Lala Gulu-Zada,Mid-market,provider_campaign_manual_churn_prevention,CUPPA COFFEE,39240,27210,Cuppa Coffee,0.61,0.0
2026-W10,AZ,Nakhchivan,Elmir Guliyev,Mid-market,sp_reactivation,ISI FOOD,143662,106693,Isi Food,5.16,5.16
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_marketing,FRYDAY,109953,77994,FRYDAY BRAND Baku,8.55,8.55
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,activation,PIZZALAB,71944,48185,PizzaLab,0.76,0.0
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,sp_activation,PIZZALAB,71944,48185,PizzaLab,3.21,3.21
2026-W10,AZ,Baku,Asmar Mirzəyeva,Mid-market,sp_reactivation,FRYDAY,109953,77994,FRYDAY BRAND Baku,12.42,12.42
2026-W10,AZ,Baku,Aysel Ahmadli,SMB,provider_campaign_portal,LAHMACUN HOUSE BAKU,189884,88612,Bereket Doner Merkez,0.0,3.66
2026-W05,AZ,Quba,Elmir Guliyev,Mid-market,new_city_launch,SUSHI MUSHI QUBA,173912,129765,SUSHI MUSHI QUBA Quba,6.75,0.0
2026-W05,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_portal,PIZZA HUT,115683,24736,Pizza Hut,0.0,15.26
2026-W05,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,activation,PIZZA HUT,109778,24736,Pizza Hut,0.15,0.15
2026-W05,AZ,Baku,Lala Gulu-Zada,Mid-market,activation,QOCH ET,22916,16086,Qoch Et,1.19,0.0
2026-W05,AZ,Baku,Lala Gulu-Zada,Mid-market,liquidity,TATTE COFFEE BAKU,155410,115907,Tatte coffee,1.78,0.0
2026-W05,AZ,Nakhchivan,Shahana Aghayava,SMB,activation,KEKLIKOTU RESTORAN,137079,101137,Keklikotu Restoran,3.57,0.0
2026-W05,AZ,Quba,Shahana Aghayava,Mid-market,new_city_launch,KINO KAFE,173602,129499,KINO KAFE Quba,0.94,0.0
2026-W05,AZ,Nakhchivan,Shahana Aghayava,SMB,provider_campaign_portal,CAMPUS CAFE,172358,128494,Campus Cafe,0.0,2.2
2026-W05,AZ,Baku,Shahana Aghayava,SMB,activation,MATBAKH,35158,24682,Matbakh,0.94,0.0
2026-W05,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,BENTO SUSHI KHIRDALAN,118791,85520,BENTO SUSHI KHIRDALAN Baku,0.0,8.74
2026-W05,AZ,Baku,Shahana Aghayava,SMB,activation,DUA ET,44089,30544,Dua Et,1.55,0.0
2026-W05,AZ,Baku,Shahana Aghayava,SMB,activation,BEIJING DUMPLINGS HOUSE,179021,133871,BEIJING DUMPLINGS HOUSE Baku,0.99,0.0
2026-W05,AZ,Baku,Shahana Aghayava,SMB,activation,PILOT DONER,184056,137049,PILOT DONER Baku,1.29,0.0
2026-W05,AZ,Baku,Asmar Mirzəyeva,Mid-market,reactivation,RAMZIOGLU PAXLAVA,24092,17163,Ramzioglu Paxlava,1.62,4.85
2026-W05,AZ,Baku,Shahana Aghayava,SMB,activation,URFA N1 RESTAURANT,159389,119081,URFA N1 RESTAURANT Baku,0.3,0.0
2026-W05,AZ,Lankaran,Shahana Aghayava,SMB,new_city_launch,SEFALI RESTORAN,186021,138593,SEFALI RESTORAN Lankaran,7.23,0.0
2026-W05,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_portal,PIZZA HUT,35257,24736,Pizza Hut,0.0,15.26
2026-W05,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,activation,SICILIANO,88419,60304,Siciliano,0.99,0.0
2026-W05,AZ,Baku,Shahana Aghayava,SMB,activation,VAPE MARKET,50227,34628,Vaporlax,0.99,0.0
2026-W03,AZ,Baku,Elmir Guliyev,Mid-market,marketing,SAN TORTINO,78306,28949,San Tortino,29.2,0.0
2026-W03,AZ,Baku,Shahana Aghayava,SMB,engagement,XENGELOVE,29649,14852,Xengelove,3.43,0.0
2026-W03,AZ,Baku,Shahana Aghayava,SMB,engagement,OCAQBASHI KHIRDALAN,133434,98057,OCAQBASHI KHIRDALAN Baku,1.76,0.0
2026-W03,AZ,Baku,Shahana Aghayava,SMB,sp_activation,GRILLLAB,167510,125238,GRILLAB Baku,2.12,2.12
2026-W03,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,activation,PAPA JOHN'S,83704,56360,Papa Johns,3.02,0.0
2026-W03,AZ,Baku,Asmar Mirzəyeva,Mid-market,sp_reactivation,DIET FOOD BAKU,165722,105243,Buen Gusto,3.64,3.64
2026-W03,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,SUSHI CASPIAN,68418,45943,Sushi Caspian,0.0,2.43
2026-W03,AZ,Baku,Elmir Guliyev,Mid-market,activation,YESFRIEDCHICKEN,140415,103802,Yes Fried Chicken,1.76,0.0
2026-W03,AZ,Baku,Lala Gulu-Zada,Mid-market,activation,AJDAHA DONER,43968,12077,Ajdaha Doner,1.41,1.41
2026-W03,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,liquidity,SICILIANO,88419,60304,Siciliano,10.13,0.0
2026-W03,AZ,Baku,Elmir Guliyev,Mid-market,marketing,SAN TORTINO,78297,28949,San Tortino,5.77,0.0
2026-W03,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,VAPE MARKET,50227,34628,Vaporlax,0.0,6.32
2025-W01,AZ,Quba,Elmir Guliyev,Mid-market,new_city_launch,SUSHI MUSHI QUBA,173912,129765,SUSHI MUSHI QUBA Quba,4.65,0.0
2025-W01,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_portal,ATABEY CHIG KOFTE,77034,22455,Atabey Chig Kofte,0.0,18.84
2025-W01,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_ELC_merchant,SUSHI MASSI,183080,136299,SUSHI MASSI Baku,10.08,0.0
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,sp_engagement,PIZZA HUT,109778,24736,Pizza Hut,20.95,23.5
2025-W01,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,MR.PONCHIK,180731,135276,MR.PONCHIK Baku,0.0,1.05
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_marketing,PIZZA HUT,115683,24736,Pizza Hut,19.66,0.0
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_marketing,PIZZA HUT,109778,24736,Pizza Hut,22.56,0.0
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,sp_reactivation,PIZZA HUT,115683,24736,Pizza Hut,51.57,51.57
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,sp_activation,PIZZA HUT,115683,24736,Pizza Hut,5.29,5.29
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,sp_engagement,PIZZA HUT,115683,24736,Pizza Hut,25.04,27.12
2025-W01,AZ,Baku,Shahana Aghayava,SMB,engagement,BY XENGEL,60600,41150,By Xengel Khatai,6.34,0.0
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,sp_reactivation,PIZZA HUT,109778,24736,Pizza Hut,25.56,25.56
2025-W01,AZ,Sumqayit,Asmar Mirzəyeva,Mid-market,engagement,ATABEY CHIG KOFTE,116811,83851,Atabey Cig Kofte Sumgait,1.49,0.0
2025-W01,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_portal,MERKEZ LAHMACUN,125678,46131,Merkez Lahmajun,0.0,212.59
2025-W01,AZ,Baku,Asmar Mirzəyeva,Mid-market,provider_campaign_marketing,MERKEZ LAHMACUN,125678,46131,Merkez Lahmajun,49.9,0.0
2025-W01,AZ,Baku,Elmir Guliyev,Mid-market,engagement,DINNER DONER,19483,14152,Dinner Doner,2.02,0.0
2025-W01,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,SUSHI BAKU,63789,22903,Sushi Baku,0.0,7.37
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_marketing,PIZZA MIZZA,34648,15003,Pizza Mizza,20.67,0.0
2025-W01,AZ,Sumqayit,Shahana Aghayava,SMB,provider_campaign_portal,OYY LAHMAJUU,164767,123149,OYY LAHMAJUU Sumqayit,0.0,18.94
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,activation,PIZZA MIZZA,34648,15003,Pizza Mizza,3.46,3.46
2025-W01,AZ,Baku,Elmir Guliyev,Mid-market,activation,SAN TORTINO,78306,28949,San Tortino,1.46,0.0
2025-W01,AZ,Baku,Elmir Guliyev,Mid-market,marketing,SAN TORTINO,78306,28949,San Tortino,73.01,0.0
2025-W01,AZ,Sumqayit,Shahana Aghayava,SMB,sp_engagement,OYY LAHMAJUU,164767,123149,OYY LAHMAJUU Sumqayit,0.56,0.56
2025-W01,AZ,Baku,Lala Gulu-Zada,Mid-market,provider_campaign_portal,FISTIK RESTAURANT,109624,77696,FISTIK RESTAURANT Baku,0.0,30.53
2025-W01,AZ,Baku,Lala Gulu-Zada,Mid-market,activation,FISTIK RESTAURANT,109624,77696,FISTIK RESTAURANT Baku,0.3,0.0
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,engagement,PIZZA MIZZA,34648,15003,Pizza Mizza,6.52,5.34
2025-W01,AZ,Baku,Shahana Aghayava,SMB,liquidity,SUSHI BAKU,63789,22903,Sushi Baku,0.3,0.0
2025-W01,AZ,Baku,Elmir Guliyev,Mid-market,provider_campaign_portal,AGABABA,56801,38831,AgaBaba Express Doner,0.0,21.4
2025-W01,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_portal,CAFECHI,151417,17271,Cafechi,0.0,75.61
2025-W01,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_marketing,QIZIL ELLER SHIRNIYYAT EVI,179851,110948,Qizil Eller,0.0,11.65
2025-W01,AZ,Baku,Shahana Aghayava,SMB,provider_marketing_calendar_global_event,QIZIL ELLER SHIRNIYYAT EVI,179851,110948,Qizil Eller,0.0,13.04
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_locations,VIVA DESSERT,37809,26300,Viva Desserts ,0.0,25.64
2025-W01,AZ,Sumqayit,Elmir Guliyev,Mid-market,provider_campaign_marketing,OCAKBASHI SUMGAIT,127128,92655,OCAKBASHI SUMGAIT Sumqayit,3.03,3.03
2025-W01,AZ,Baku,Shahana Aghayava,SMB,provider_campaign_marketing,QIZIL ELLER SHIRNIYYAT EVI,149153,110948,Qizil Eller,0.0,16.67
2025-W01,AZ,Baku,Aliya Khudaverdiyeva,Enterprise,provider_campaign_marketing,VIVA DESSERT,37809,26300,Viva Desserts ,3.65,3.65
2025-W01,AZ,Baku,Shahana Aghayava,SMB,provider_marketing_calendar_global_event,QIZIL ELLER SHIRNIYYAT EVI,149153,110948,Qizil Eller,0.0,12.91
2025-W01,AZ,Baku,Shahana Aghayava,SMB,sp_engagement,GRILLLAB,167510,125238,GRILLAB Baku,11.71,42.64
2025-W01,AZ,Baku,Elnara Nabiyeva,Enterprise,bolt_market_supplier,BRAVO SUPERMARKETS,166397,106302,Bravo Supermarket,0.0,91.09
2025-W01,AZ,Nakhchivan,Shahana Aghayava,SMB,new_city_launch,KEKLIKOTU RESTORAN,137079,101137,Keklikotu Restoran,2.67,0.0
2025-W01,AZ,Baku,Elmir Guliyev,Mid-market,activation,ALCOVOL,149211,110998,ALCOVOL Baku,6.36,0.0
