weeks,Country,City,account_manager_name,business_segment,spend_objective,brand_name,provider_id,vendor_id,vendor_name,bolt_spend,provider_spend
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,activation,DONERMAN,161273,120590,DONERMAN Sofia,21.11,0.0
2026-W03,BG,Sofia,Elina Panayotova,Mid-market,engagement,GEVREK BAGELS SOFIA,155486,115971,GEVREK BAGELS SOFIA Sofia,49.65,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,reactivation,ARNOLD FOOD,156619,115933,ARNOLD FOOD Sofia,47.43,0.0
2026-W02,BG,Sofia,Mario Gyurov,Enterprise,sp_new_city_launch,BURGER KING,152106,113264,BURGER KING Sofia,469.7,256.58
2026-W02,BG,Sofia,Elina Panayotova,Mid-market,engagement,TERA BURGERS,151866,113067,TERA BURGERS Sofia,16.89,0.0
2026-W02,BG,Sofia,Mario Gyurov,Enterprise,activation,GYRO LAND SOFIA,165215,123413,GYRO LAND SOFIA Sofia,47.65,0.0
2026-W10,BG,Sofia,Mario Gyurov,Mid-market,sp_engagement,BUN BROTHERS,162864,121740,BUN BROTHERS Sofia,418.72,279.14
2026-W10,BG,Sofia,Mario Gyurov,Mid-market,activation,SHAHRAYAR PREMIUM,151759,112995,SHAHRAYAR PREMIUM Sofia,59.52,0.0
2026-W10,BG,Sofia,Ralitsa Tomova,SMB,reactivation,GYROS PLANET,173659,129541,GYROS PLANET Sofia,39.23,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,reactivation,RIBS BROTHERS,148406,107099,RIBS BROTHERS Sofia,20.1,0.0
2026-W10,BG,Sofia,Mario Gyurov,Enterprise,sp_reactivation,SKAPTO BURGERS & FRIES,155889,110533,SKAPTO BURGERS & FRIES  SOFIA Sofia,25.69,17.13
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,activation,SKARABAR,147178,108586,SKARABAR Sofia,9.31,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,reactivation,SASAGURI,157680,117395,SASAGURI Sofia,22.67,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,engagement,PRI MAISTOR IBO,167487,115580,PRI MAISTOR IBO Sofia,5.25,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,engagement,PITA GYROS,152074,113243,PITA GYROS Sofia,121.35,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,sp_activation,VETRILO,143935,107024,VETRILO Sofia,45.64,11.79
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,SUSHI JOINT,165259,123459,SUSHI JOINT Sofia,95.1,63.4
2026-W11,BG,Sofia,Mario Gyurov,Enterprise,activation,MCDONALD’S®,165422,108185,MCDONALD’S® Sofia,288.03,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,engagement,KAFANA STEFANOVICH,149962,111615,KAFANA STEFANOVICH Sofia,31.09,0.0
2026-W04,BG,Sofia,Mario Gyurov,Enterprise,activation,SKAPTO BURGERS & FRIES,148681,110533,SKAPTO BURGERS & FRIES  SOFIA Sofia,15.6,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,engagement,PANTASTIC PANCAKES SOF,146726,109061,PANTASTIC PANCAKES SOF Sofia,1.23,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,reactivation,FU EN YUAN,144065,107137,FU EN YUAN Sofia,19.1,0.0
2026-W07,BG,Sofia,Mario Gyurov,Mid-market,engagement,STREET CHEFS,173636,129373,STREET CHEFS Sofia,33.13,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,reactivation,VETRILO,143993,107024,VETRILO Sofia,52.23,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,activation,THE HOLY SMOKES,173318,129288,THE HOLY SMOKES Sofia,46.92,0.0
2026-W08,BG,Sofia,Mario Gyurov,Mid-market,sp_reactivation,MACHETE MEX GRILL,182008,135459,MACHETE MEX GRILL Sofia,43.04,28.7
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,engagement,ARNOLD FOOD,155440,115933,ARNOLD FOOD Sofia,47.24,0.0
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,reactivation,CHINESEE SHANXAI,178355,133329,CHINESEE SHANXAI Sofia,18.62,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,engagement,CHATIME,149283,111055,CHATIME Sofia,11.33,0.0
2026-W07,BG,Sofia,Mario Gyurov,Enterprise,reactivation,KFC,156679,111684,KFC Sofia,121.81,0.0
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,engagement,OBENTO SUSHI,165272,116151,OBENTO SUSHI Sofia,4.41,0.0
2026-W09,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_portal,BALKAN GRILL,169277,126636,BALKAN GRILL| Sofia,0.0,57.22
2025-W01,BG,Sofia,Mario Gyurov,Mid-market,engagement,RIBS&STICKS,149751,111431,RIBS&STICKS Sofia,16.82,0.0
2025-W01,BG,Sofia,Ralitsa Tomova,SMB,engagement,DORRY FAST FOOD 2,182417,135791,DORRY FAST FOOD 2 Sofia,4.32,0.0
2026-W02,BG,Sofia,Mario Gyurov,Mid-market,activation,STREET CHEFS,173636,129373,STREET CHEFS Sofia,17.0,0.0
2026-W02,BG,Sofia,Ralitsa Tomova,SMB,reactivation,THE BEST BANICA,158318,118222,THE BEST BANICA Sofia,14.17,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,engagement,ARNOLD FOOD,155446,115933,ARNOLD FOOD Sofia,55.05,0.0
2026-W04,BG,Sofia,Ralitsa Tomova,SMB,activation,NIKOISUSHI,152067,113236,NIKOISUSHI Sofia,9.34,0.0
2026-W01,BG,Sofia,Ralitsa Tomova,SMB,reactivation,DELIE VENUE,177652,132761,DELIE VENUE Sofia,7.43,0.0
2026-W01,BG,Sofia,Elina Panayotova,Mid-market,engagement,DONER FAST FOOD,152013,113192,DONER FAST FOOD Sofia,1.7,0.0
2026-W01,BG,Sofia,Elina Panayotova,Mid-market,reactivation,THE BUTCHER - MEAT & BURGER,146959,109233,THE BUTCHER - MEAT & BURGER Sofia,43.08,0.0
2026-W07,BG,Sofia,Ralitsa Tomova,SMB,sp_reactivation,SUSHI BAR FUSION,145809,108461,SUSHI BAR FUSION Sofia,4.82,3.22
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,sp_reactivation,MIKO SUSHI BAR|,146543,108991,MIKO SUSHI BAR| Sofia,1.01,0.67
2026-W12,BG,Sofia,Mario Gyurov,Enterprise,engagement,GYRO LAND SOFIA,165211,123413,GYRO LAND SOFIA Sofia,65.67,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,reactivation,CICCIONE PANINI BAR & BAKERY,155727,113690,CICCIONE PANINI BAR & BAKERY Sofia,7.62,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,MEKITSA AND COFFEE,143564,106581,MEKITSA AND COFFEE Sofia,30.53,20.35
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,engagement,GYMJUNK,147944,107706,GYMJUNK Sofia,8.3,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,PANTASTIC PANCAKES SOF,146632,109061,PANTASTIC PANCAKES SOF Sofia,0.58,0.0
2026-W03,BG,Sofia,Ralitsa Tomova,SMB,engagement,SWEET BAR MLADOST,171222,127618,SWEET BAR MLADOST Sofia,15.35,0.0
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,engagement,CICCIONE PANINI BAR,163398,122171,CICCIONE PANINI BAR Sofia,4.65,0.0
2026-W03,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_portal,SPACCANAPOLI,176324,131677,SPACCANAPOLI Sofia,0.0,7.09
2026-W08,BG,Sofia,Ralitsa Tomova,SMB,activation,2 LUVA KITAISKI,183160,135261,2 LUVA KITAISKI Sofia,7.43,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,engagement,FRESHA,145128,107894,FRESHA Sofia,4.71,0.0
2026-W02,BG,Sofia,Ralitsa Tomova,SMB,engagement,FORESTA PIZZA,177854,127192,FORESTA PIZZA Sofia,0.69,0.0
2026-W06,BG,Sofia,Mario Gyurov,Mid-market,activation,ALI BABA,146620,107421,ALI BABA Sofia,11.9,0.0
2026-W07,BG,Sofia,Ralitsa Tomova,Missing Segment,provider_campaign_churn_prevention,,175261,130812,MaliBeograd Srpski Burger ,0.29,0.0
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_portal,SUSHI STREET ST.GRAD,160777,120200,SUSHI STREET ST.GRAD Sofia,0.0,47.9
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,engagement,FORESTA PIZZA,170264,127192,FORESTA PIZZA Sofia,5.3,0.0
2026-W12,BG,Sofia,Ralitsa Tomova,SMB,engagement,EVROPEYSKISANDWICHI,176410,131756,EVROPEYSKISANDWICHI Sofia,3.36,0.0
2026-W12,BG,Sofia,Mario Gyurov,Enterprise,engagement,MIRAL FOODS,145751,108286,MIRAL FOODS Sofia,6.62,0.0
2026-W10,BG,Sofia,Ralitsa Tomova,SMB,activation,CRAFT GRILL DOBRO,150143,111752,CRAFT GRILL DOBRO Sofia,13.47,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,engagement,GYMJUNK,147944,107706,GYMJUNK Sofia,3.19,0.0
2026-W04,BG,Sofia,Ralitsa Tomova,SMB,reactivation,MURRAY,169229,126604,MURRAY Sofia,7.9,0.0
2026-W10,BG,Sofia,Ralitsa Tomova,SMB,engagement,BORDO,143990,107072,BORDO Sofia,5.18,0.0
2026-W06,BG,Sofia,Mario Gyurov,Enterprise,engagement,COSTA COFFEE BG SOF,182194,128491,COSTA COFFEE BG SOF Sofia,3.94,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,sp_activation,THEBURGERY21,164871,123215,АРИ 21 ЕООД,8.12,2.14
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,CLASSICO CHINESE,148292,110257,CLASSICO CHINESE Sofia,1.53,0.0
2026-W03,BG,Sofia,Ralitsa Tomova,SMB,reactivation,GRILLO,176500,131831,GRILLO Sofia,5.94,0.0
2026-W12,BG,Sofia,Mario Gyurov,Mid-market,activation,CABRON SOF,190103,110546,CABRON SOF Sofia,5.65,0.0
2026-W02,BG,Sofia,Elina Panayotova,Mid-market,reactivation,BMS BULGARIAN CUISINE SOF,146070,107102,BMS BULGARIAN CUISINE SOF Sofia,5.07,0.0
2026-W01,BG,Sofia,Mario Gyurov,Mid-market,engagement,MR. PIZZA BULGARIA,154368,115066,MR. PIZZA BULGARIA Sofia,1.83,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,activation,KORNER 101,179681,134409,БАР 101 ООД,17.12,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,activation,SEPARIT ROSE,148818,110675,СЕПАРИТ ЕООД,14.03,0.0
2026-W03,BG,Sofia,Ralitsa Tomova,SMB,sp_new_city_launch,BURGERZONATA,150085,111712,BURGERZONATA Sofia,41.99,25.35
2026-W07,BG,Sofia,Ralitsa Tomova,SMB,activation,PIZZA PACO,186135,138675,PIZZA PACO Sofia,8.74,0.0
2026-W02,BG,Sofia,Mario Gyurov,Mid-market,engagement,FISH A CHICK,144000,107079,FISH A CHICK Sofia,110.48,0.0
2026-W02,BG,Sofia,Mario Gyurov,Enterprise,activation,KFC,156658,111684,KFC Sofia,181.07,0.0
2026-W02,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,PANTASTIC PANCAKES SOF,146632,109061,PANTASTIC PANCAKES SOF Sofia,0.23,0.0
2026-W10,BG,Sofia,Mario Gyurov,Enterprise,reactivation,KFC,164668,111684,KFC Sofia,80.65,0.0
2026-W10,BG,Sofia,Ralitsa Tomova,SMB,activation,BULLY STREET FOOD,190340,141892,BULLY STREET FOOD Sofia,39.72,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,SUSHI JOINT,165259,123459,SUSHI JOINT Sofia,110.65,73.76
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,activation,HAPPY GOLDEN CHINESE RESTAURANT,170016,126997,HAPPY GOLDEN CHINESE RESTAURANT Sofia,167.19,0.0
2026-W10,BG,Sofia,Mario Gyurov,Enterprise,engagement,KFC,150040,111684,KFC Sofia,49.79,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,sp_new_city_launch,KAYO SUSHI,143981,107063,KAYO SUSHI Sofia,43.46,28.98
2026-W11,BG,Sofia,Mario Gyurov,Enterprise,activation,PAPA JOHNS BULGARIA,183645,120465,PAPA JOHNS BULGARIA Sofia,300.36,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,SUSHI KING BG,145460,108218,SUSHI KING BG Sofia,197.17,131.45
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,activation,HASIENDA,183793,136866,Пи ем Фууд ЕООД,15.97,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,activation,MISS KAPRIZ,150378,111924,MISS KAPRIZ Sofia,14.45,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,reactivation,SPAGHETTI COMPANY,144766,107714,SPAGHETTI COMPANY Sofia,14.37,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,activation,MENG FU YUAN 2,146275,108828,MENG FU YUAN 2 Sofia,24.35,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,engagement,IL FORNETTO,148225,110005,IL FORNETTO Sofia,3.74,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,reactivation,SUSHI EXPRESS BG,168191,125747,SUSHI EXPRESS BG Sofia,14.78,0.0
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,activation,INDIA HOUSE RESTAURANT,168027,125626,INDIA HOUSE RESTAURANT Sofia,51.87,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,engagement,NAMOOS,148839,110692,NAMOOS Sofia,71.58,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,reactivation,PANTASTIC PANCAKES SOF,146627,109061,PANTASTIC PANCAKES SOF Sofia,31.1,0.0
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,reactivation,AFAMYA DONER,178381,133350,AFAMYA DONER Sofia,20.0,0.0
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_portal,GYROS PLANET,173659,129541,GYROS PLANET Sofia,0.0,6.8
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,reactivation,POMODORO BG,155474,115959,POMODORO BG Sofia,11.71,0.0
2026-W06,BG,Sofia,Mario Gyurov,Enterprise,engagement,BURGER KING,176327,108362,BURGER KING Sofia,67.96,0.0
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,engagement,KORNER 101,179681,134409,БАР 101 ООД,8.55,0.0
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,activation,BMS BULGARIAN CUISINE SOF,146070,107102,BMS BULGARIAN CUISINE SOF Sofia,3.85,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,activation,CUP AND ROLL CENTER,156939,117162,CUP AND ROLL CENTER Sofia,16.64,0.0
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_churn_prevention,BUFFALO,180286,134888,BUFFALO Sofia,0.29,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,engagement,BMS BULGARIAN CUISINE SOF,162826,107102,BMS BULGARIAN CUISINE SOF Sofia,2.48,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,MICKEL RING MALL,167564,125282,MICKEL RING MALL Sofia,0.29,0.0
2026-W08,BG,Sofia,Ralitsa Tomova,SMB,activation,ISOS,183504,136640,ISOS Sofia,5.76,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,activation,GEVREK BAGELS SOFIA,155486,115971,GEVREK BAGELS SOFIA Sofia,35.93,0.0
2026-W05,BG,Sofia,Mario Gyurov,Enterprise,activation,STARBUCKS,145661,108345,STARBUCKS Sofia,21.98,0.0
2026-W05,BG,Sofia,Mario Gyurov,Enterprise,sp_new_city_launch,BURGER KING,145668,108362,BURGER KING Sofia,178.04,102.14
2026-W05,BG,Sofia,Mario Gyurov,Mid-market,activation,MR. PIZZA BULGARIA,154368,115066,MR. PIZZA BULGARIA Sofia,19.17,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_churn_prevention,MYCHOCHI,180294,134896,MYCHOCHI Sofia,0.23,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,activation,LA PIETRA,178703,133624,LA PIETRA Sofia,14.08,0.0
2026-W07,BG,Sofia,Mario Gyurov,Enterprise,sp_reactivation,SKAPTO BURGERS & FRIES,163200,110533,SKAPTO BURGERS & FRIES  SOFIA Sofia,14.62,9.75
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,engagement,SALAD BOX BG,163708,110351,SALAD BOX BG Sofia,23.66,0.0
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,sp_reactivation,SENSAY SUSHI,146605,109034,СЕНСЕЙ ДН ,17.29,11.53
2026-W09,BG,Sofia,Ralitsa Tomova,SMB,reactivation,PAVLOVICH RESTAURANT,180252,134849,PAVLOVICH RESTAURANT Sofia,8.72,0.0
2026-W09,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_churn_prevention,METRO PIZZA,160302,119805,METRO PIZZA Sofia,1.16,0.0
2025-W01,BG,Sofia,Mario Gyurov,Mid-market,activation,WOK TO WALK BG,163193,108357,WOK TO WALK BG Sofia,42.06,0.0
2025-W01,BG,Sofia,Elina Panayotova,Mid-market,activation,GREEK POINT STAVROS,145983,108589,GREEK POINT STAVROS Sofia,17.64,0.0
2025-W01,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,SWEET AND SALTY BAKERY,143978,107060,SWEET AND SALTY BAKERY Sofia,1.02,0.0
2025-W01,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,KAFANA STEFANOVICH,149962,111615,KAFANA STEFANOVICH Sofia,0.46,0.0
2026-W02,BG,Sofia,Elina Panayotova,Mid-market,sp_new_city_launch,FRESHA,145128,107894,FRESHA Sofia,18.92,9.09
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,sp_reactivation,MYCHOCHI,180294,134896,MYCHOCHI Sofia,4.15,2.76
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,activation,RUNLIFE,153670,114622,RUNLIFE Sofia,5.72,0.0
2026-W01,BG,Sofia,Ralitsa Tomova,SMB,reactivation,ALIBI,179400,134186,ALIBI Sofia,11.81,0.0
2026-W09,BG,Sofia,Mario Gyurov,Enterprise,sp_activation,SKAPTO BURGERS & FRIES,175650,131112,WOW SKAPTO Sofia,10.66,2.68
2026-W09,BG,Sofia,Ralitsa Tomova,SMB,activation,CHINESETWOLIONS,180711,135258,CHINESETWOLIONS Sofia,26.55,0.0
2026-W09,BG,Sofia,Ralitsa Tomova,SMB,sp_engagement,FAST FOOD FACTORY,188795,140653,FAST FOOD FACTORY Sofia,23.78,15.85
2026-W09,BG,Sofia,Ralitsa Tomova,SMB,engagement,BURGER AND DONER OPS,178366,133336,BURGER AND DONER OPS Sofia,2.83,0.0
2026-W03,BG,Sofia,Elina Panayotova,Mid-market,activation,SUSHI JOINT,165259,123459,SUSHI JOINT Sofia,8.58,0.0
2026-W08,BG,Sofia,Ralitsa Tomova,SMB,activation,CHERVEN IZTOK,161475,120715,CHERVEN IZTOK Sofia,7.36,0.0
2026-W04,BG,Sofia,Mario Gyurov,Enterprise,reactivation,BURGER KING,152106,113264,BURGER KING Sofia,6.12,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,activation,SWEET BAR MLADOST,171222,127618,SWEET BAR MLADOST Sofia,13.07,0.0
2026-W10,BG,Sofia,Ralitsa Tomova,SMB,engagement,GROSH 21,166077,124098,GROSH 21 Sofia,10.95,0.0
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,reactivation,KITAISKI SLATINA,176816,132103,KITAISKI SLATINA Sofia,35.48,0.0
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,activation,GLORY,156674,116944,GLORY Sofia,16.13,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,activation,IL FORNETTO,147954,110005,IL FORNETTO Sofia,10.97,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,activation,RCURRY,156905,117140,RCURRY Sofia,11.2,0.0
2026-W04,BG,Sofia,Ralitsa Tomova,SMB,activation,PIZZERIA IL GUSTO,177648,132758,PIZZERIA IL GUSTO Sofia,7.8,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,marketing,PIATTO COLLEZIONE,152388,113517,PIATTO COLLEZIONE Sofia,14.39,0.0
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_ELC_merchant,BISTRO TINTQVA,180412,134989,BISTRO TINTQVA Sofia,4.94,0.0
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,activation,CICCIONE PANINI BAR & BAKERY,155727,113690,CICCIONE PANINI BAR & BAKERY Sofia,6.7,0.0
2026-W01,BG,Sofia,Ralitsa Tomova,SMB,activation,HAMBAR,164870,123214,HAMBAR Sofia,1.12,0.0
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,reactivation,KOFILIN,158976,118722,KOFILIN Sofia,5.29,0.0
2026-W12,BG,Sofia,Unassigned,SMB,reactivation,PANCO PANCAKES,193988,144432,PANCO PANCAKES Sofia,4.0,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,activation,CHICKEN HOUSE  BG,156312,116637,CHICKEN HOUSE  BG Sofia,2.1,0.0
2026-W08,BG,Sofia,Mario Gyurov,Mid-market,marketing,CHINESE RESTAURANT SHUN FUN,163574,122311,CHINESE RESTAURANT SHUN FUN Sofia,10.88,0.0
2026-W08,BG,Sofia,Mario Gyurov,Mid-market,sp_activation,CABRON SOF,148670,110546,CABRON SOF Sofia,18.59,4.78
2026-W10,BG,Plovdiv,Unassigned,SMB,activation,TRATORIA INTERNZIONALE - PLOVDIV,185887,138498,TRATORIA INTERNZIONALE - PLOVDIV Plovdiv,72.6,0.0
2026-W11,BG,Plovdiv,Mario Gyurov,Enterprise,activation,STARBUCKS,190716,142192,STARBUCKS Plovdiv,42.2,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,activation,GRILLO,176556,131831,GRILLO Sofia,6.21,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,activation,DAMASK DONER,152610,113684,DAMASK DONER Sofia,11.79,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,sp_engagement,KATRINGRILL,155288,115797,KATRINGRILL Sofia,18.88,12.58
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,engagement,PIZZA NEW YORK,162858,121735,PIZZA NEW YORK Sofia,33.99,0.0
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,engagement,FU EN YUAN,144065,107137,FU EN YUAN Sofia,11.16,0.0
2026-W03,BG,Sofia,Ralitsa Tomova,SMB,engagement,GROSH 21,166077,124098,GROSH 21 Sofia,3.42,0.0
2026-W02,BG,Sofia,Mario Gyurov,Enterprise,reactivation,STARBUCKS,164712,108345,STARBUCKS Sofia,5.36,0.0
2026-W02,BG,Sofia,Elina Panayotova,Mid-market,engagement,ARNOLD FOOD,155440,115933,ARNOLD FOOD Sofia,14.51,0.0
2026-W02,BG,Sofia,Mario Gyurov,Enterprise,sp_new_city_launch,SKAPTO BURGERS & FRIES,172087,110533,SKAPTO BURGERS & FRIES  SOFIA Sofia,64.06,37.95
2026-W02,BG,Sofia,Mario Gyurov,Mid-market,engagement,STREET CHEFS,173423,129373,STREET CHEFS Sofia,8.1,0.0
2026-W02,BG,Sofia,Mario Gyurov,Mid-market,reactivation,WOK TO WALK BG,145663,108357,WOK TO WALK BG Sofia,24.48,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,sp_reactivation,JASTA PASTA,149541,111264,JASTA PASTA Sofia,10.24,6.83
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,engagement,I DIEN YUAN,144057,107129,I DIEN YUAN Sofia,6.97,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,reactivation,MOTHER/FATHERS,146071,107183,MOTHER/FATHERS Sofia,4.84,0.0
2026-W10,BG,Sofia,Mario Gyurov,Enterprise,marketing,KFC,178749,111684,KFC Sofia,4.57,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,engagement,FU EN YUAN,144065,107137,FU EN YUAN Sofia,9.38,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,reactivation,ELECTRO CAMEL,143519,106528,ELECTRO CAMEL Sofia,39.37,0.0
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,reactivation,PIZZA EXPRESS SF,183400,136564,PIZZA EXPRESS SF Sofia,10.3,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,engagement,FIT HORSE,144152,107213,Фит Хорс ООД,6.36,0.0
2026-W07,BG,Sofia,Mario Gyurov,Mid-market,sp_engagement,CABRON SOF,149744,110546,CABRON SOF Sofia,18.11,12.07
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,reactivation,SKARABAR,145978,108586,SKARABAR Sofia,33.75,0.0
2026-W06,BG,Sofia,Mario Gyurov,Mid-market,sp_engagement,CABRON SOF,155724,110546,CABRON SOF Sofia,20.79,13.86
2026-W06,BG,Sofia,Mario Gyurov,Mid-market,activation,ZENOBIA,176995,132241,ZENOBIA Sofia,229.83,0.0
2026-W06,BG,Sofia,Mario Gyurov,Mid-market,reactivation,STREET CHEFS,173423,129373,STREET CHEFS Sofia,16.67,0.0
2026-W06,BG,Sofia,Mario Gyurov,Enterprise,engagement,SENIOR BURRITO,178695,133617,SENIOR BURRITO PARADISE CENTER Sofia,34.04,0.0
2026-W06,BG,Sofia,Mario Gyurov,Enterprise,engagement,KFC,150043,111684,KFC Sofia,282.87,0.0
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,engagement,RESTAURANT TOZZI ONZZI,167579,125294,RESTAURANT TOZZI ONZZI Sofia,30.13,0.0
2026-W08,BG,Sofia,Ralitsa Tomova,SMB,engagement,ISOS,183504,136640,ISOS Sofia,8.78,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,PASTA AMORE MIO,144119,107185,PASTA AMORE MIO Sofia,33.4,22.27
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,PANTASTIC PANCAKES SOF,146630,109061,PANTASTIC PANCAKES SOF Sofia,0.58,0.0
2026-W08,BG,Sofia,Ralitsa Tomova,SMB,activation,ARTE GELATO G,156750,116906,ARTE GELATO G Sofia,11.22,0.0
2026-W08,BG,Sofia,Mario Gyurov,Enterprise,reactivation,KFC,178751,111684,KFC Sofia,130.36,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,engagement,ZAKHO,178348,133324,ZAKHO Sofia,0.29,0.0
2026-W05,BG,Sofia,Mario Gyurov,Enterprise,activation,BURGER KING,152106,113264,BURGER KING Sofia,13.17,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,reactivation,SWEET BAR MLADOST,171222,127618,SWEET BAR MLADOST Sofia,11.63,0.0
2026-W07,BG,Sofia,Mario Gyurov,Enterprise,activation,SENIOR BURRITO,178713,133634,SENIOR BURRITO - SERDIKA CENTER Sofia,18.11,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_churn_prevention,DORRY FAST FOOD,173615,129508,DORRY FAST FOOD Sofia,0.29,0.0
